conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1873653643708366976,Mon Dec 30 09:08:59 +0000 2024,0,@chauveine IYAKAH!? Gila sekarang dah pada naik drastis belum lagi nanti ppn 12% ,1873657523485753471,,chauveine,in,read rentry byf,0,0,0,https://x.com/owenisnowhere/status/1873657523485753471,1829846689085341697,owenisnowhere
1873657519647928649,Mon Dec 30 09:08:58 +0000 2024,0,Coba tolong yg kemarin bilang ppn naik 12% cuma buat barang mewah doang mana suaranya BUZZER bangke pajak naik malah di bela @DitjenPajakRI @KemenkeuRI @kring_pajak https://t.co/cIsWyf2yng,1873657519647928649,https://pbs.twimg.com/media/GgCRlLKaQAE1CF-.jpg,,in,,0,0,0,https://x.com/OntaNgepot/status/1873657519647928649,1289257398,OntaNgepot
1873611156939792849,Mon Dec 30 09:00:42 +0000 2024,1,@UswaAniha2 Stok barang untuk akhir tahun ya sobat @UswaAniha2...sblm bnyak yg naik hrga krn imbas kenaikan ppn 12 %.,1873655440690815221,,UswaAniha2,in,"Denpasar Selatan, Indonesia",0,1,0,https://x.com/YosAditya61/status/1873655440690815221,809306945869860864,YosAditya61
1873371589204639765,Mon Dec 30 08:56:48 +0000 2024,5,@kelixmann Betul wkwkw yang naik itu judol wkwk dunia malam mulai bergeser naiknya PPN 12% pasti pengaruh Para peminum pun juga mikir minum mahal atau saatnya lokalan naik daun,1873654458833596474,,kelixmann,in,Pegunungan Alpen,0,0,0,https://x.com/sukacuacadingin/status/1873654458833596474,1499793792999694338,sukacuacadingin
1873653710632710629,Mon Dec 30 08:53:50 +0000 2024,0,gara2 PPN tahun depan naik 12% jadi revisi semuaaaaa PO barang yg udh gw buat ,1873653710632710629,,,in,,0,1,0,https://x.com/138Sunnyday/status/1873653710632710629,1294293439656255489,138Sunnyday
1873651876400632021,Mon Dec 30 08:46:32 +0000 2024,0,ah binatang emang... IPL naik juga kena PPN 12%,1873651876400632021,,,in,Indonesia,0,0,0,https://x.com/ch_dan_dadan/status/1873651876400632021,79443051,ch_dan_dadan
1872604380333240797,Mon Dec 30 08:46:13 +0000 2024,0,@DitjenPajakRI Anda pikir PPN dr 11% naik ke 12% HPP ny bakalan tetap sama???,1873651794381025346,,DitjenPajakRI,in,Somewhere,0,0,0,https://x.com/bang_kiryu/status/1873651794381025346,101222136,bang_kiryu
1873527236072194535,Mon Dec 30 08:40:43 +0000 2024,0,@ekowboy2 Pertanyaannya kl seandainya pilpres kmrn ganjar yg menang apakah si rieke ini akn koar2 menolak kenaikan ppn yg note bene parte mrklah yg menyetujui UU ppn naik jd 12% dith 2022 dan hrs dilaksanakan awal th 2025 apakah yg begini ini disebut membela kepentingan wong cilik ?,1873650413024743478,,ekowboy2,in,"Bali, Indonesia",0,0,0,https://x.com/zlebor02/status/1873650413024743478,1123868420242591745,zlebor02
1873649665167728932,Mon Dec 30 08:37:45 +0000 2024,0,Km tau ga imbas PPN naik 12% apaan?? KERJAAN GW HARUS DISELESAIIN MAKSIMAL TGL 3 JANUARI ANJIRRRR. PADAHAL PENDINGAN BUANYAKKK DI PUSH SANA SINIII. ASDFGHJKL KESEL BGT YA RABB. NYUSAHIN SEMUA ORANG BGSTTT,1873649665167728932,,,in,,0,0,0,https://x.com/junhuilopyu/status/1873649665167728932,1316893932047888385,junhuilopyu
1873615855713669261,Mon Dec 30 08:33:29 +0000 2024,5,@Dennysiregar7 PPN di paksa naik 12% dintambah Pajak kendaraan bermotor 66% buat bayar hutang peninggalan Mulyono yang mencapai rubuan Trilyun. Coba gimana nasib rakyat bangsa ini kalau tidak bersatu harus berani Demo!??,1873648592583532984,,Dennysiregar7,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/Asmaragadjyry/status/1873648592583532984,1563324955399692288,Asmaragadjyry
